Articolo	Data	Elapse (s)	Longitudine	Latitudine	Altitudine (m)	Corso	Velocità (km/h)	Distanza totale (km)
1	2019-04-22 11:29:42.245	0	'12°35''8.12" E'	'41°50''32.20" N'	51,7	298,5	0	0
2	2019-04-22 11:29:43.245	1	'12°35''5.51" E'	'41°50''31.94" N'	60,7	94,5	217,6	0,06
3	2019-04-22 11:29:45.245	3	'12°35''5.25" E'	'41°50''31.37" N'	84,4	94,5	34	0,079
4	2019-04-22 11:29:46.245	4	'12°35''5.50" E'	'41°50''31.59" N'	57,4	95,6	32,3	0,088
5	2019-04-22 11:29:47.245	5	'12°35''5.81" E'	'41°50''31.39" N'	57,4	95,6	34,3	0,098
6	2019-04-22 11:29:48.245	6	'12°35''6.12" E'	'41°50''31.16" N'	67,7	95,6	36,4	0,108
7	2019-04-22 11:29:49.245	7	'12°35''6.66" E'	'41°50''30.62" N'	57,4	96,6	73,9	0,128
8	2019-04-22 11:29:50.245	8	'12°35''6.78" E'	'41°50''30.61" N'	57,4	96,6	10,5	0,131
9	2019-04-22 11:29:51.245	9	'12°35''6.98" E'	'41°50''30.96" N'	70	97,6	42,1	0,143
10	2019-04-22 11:29:52.245	10	'12°35''7.14" E'	'41°50''30.74" N'	68,9	97,6	27,2	0,151
11	2019-04-22 11:29:53.245	11	'12°35''7.47" E'	'41°50''30.54" N'	69,8	98,6	35,8	0,161
12	2019-04-22 11:29:54.245	12	'12°35''7.74" E'	'41°50''30.33" N'	71	98,6	31,9	0,169
13	2019-04-22 11:29:55.245	13	'12°35''7.97" E'	'41°50''30.12" N'	70	99,6	30,3	0,178
14	2019-04-22 11:29:56.245	14	'12°35''8.09" E'	'41°50''29.92" N'	69,8	99,6	24,4	0,185
15	2019-04-22 11:29:57.245	15	'12°35''8.27" E'	'41°50''29.76" N'	72,2	99,6	22,8	0,191
16	2019-04-22 11:29:58.245	16	'12°35''8.42" E'	'41°50''29.61" N'	71	99,6	21	0,197
17	2019-04-22 11:29:59.245	17	'12°35''8.55" E'	'41°50''29.48" N'	69,3	132,2	18,3	0,202
18	2019-04-22 11:30:00.245	18	'12°35''8.74" E'	'41°50''29.34" N'	69	133,2	22,4	0,208
19	2019-04-22 11:30:01.245	19	'12°35''8.98" E'	'41°50''29.13" N'	70,4	133,2	29,7	0,216
20	2019-04-22 11:30:02.245	20	'12°35''9.27" E'	'41°50''28.91" N'	70,9	133,2	34,4	0,226
21	2019-04-22 11:30:03.245	21	'12°35''9.53" E'	'41°50''28.69" N'	71,7	132,1	32,7	0,235
22	2019-04-22 11:30:04.245	22	'12°35''9.81" E'	'41°50''28.46" N'	72,4	131,1	35	0,245
23	2019-04-22 11:30:05.245	23	'12°35''10.13" E'	'41°50''28.23" N'	71,4	131,1	36,5	0,255
24	2019-04-22 11:30:06.245	24	'12°35''10.48" E'	'41°50''27.97" N'	71,2	131,1	40,9	0,266
25	2019-04-22 11:30:07.245	25	'12°35''10.84" E'	'41°50''27.68" N'	71,4	130,1	43,8	0,278
26	2019-04-22 11:30:08.245	26	'12°35''11.22" E'	'41°50''27.40" N'	70,7	130,1	44,5	0,291
27	2019-04-22 11:30:09.245	27	'12°35''11.63" E'	'41°50''27.12" N'	71,3	130,1	46,5	0,304
28	2019-04-22 11:30:10.245	28	'12°35''12.04" E'	'41°50''26.82" N'	71,2	130,1	47,1	0,317
29	2019-04-22 11:30:11.245	29	'12°35''12.44" E'	'41°50''26.52" N'	70,7	130,1	46,8	0,33
30	2019-04-22 11:30:12.245	30	'12°35''12.83" E'	'41°50''26.24" N'	70,4	130,1	44,9	0,342
31	2019-04-22 11:30:13.245	31	'12°35''13.21" E'	'41°50''25.97" N'	69,9	130,1	43,6	0,354
32	2019-04-22 11:30:14.245	32	'12°35''13.61" E'	'41°50''25.73" N'	70,1	131,1	42,9	0,366
33	2019-04-22 11:30:15.245	33	'12°35''14.01" E'	'41°50''25.48" N'	69,7	131,1	43,4	0,378
34	2019-04-22 11:30:16.245	34	'12°35''14.40" E'	'41°50''25.22" N'	69,2	131,1	43	0,39
35	2019-04-22 11:30:17.245	35	'12°35''14.78" E'	'41°50''24.93" N'	69,3	131,1	44,6	0,403
36	2019-04-22 11:30:18.245	36	'12°35''15.19" E'	'41°50''24.64" N'	69,4	131,1	46,8	0,416
37	2019-04-22 11:30:19.245	37	'12°35''15.62" E'	'41°50''24.34" N'	68,7	130,1	49	0,429
38	2019-04-22 11:30:20.245	38	'12°35''16.05" E'	'41°50''24.04" N'	68,7	130,1	49,2	0,443
39	2019-04-22 11:30:21.245	39	'12°35''16.44" E'	'41°50''23.78" N'	68,9	130,1	43,1	0,455
40	2019-04-22 11:30:22.245	40	'12°35''16.94" E'	'41°50''23.43" N'	69,4	130,1	57,2	0,471
41	2019-04-22 11:30:23.245	41	'12°35''17.39" E'	'41°50''23.11" N'	68,5	130,1	51,7	0,485
42	2019-04-22 11:30:24.245	42	'12°35''17.85" E'	'41°50''22.78" N'	68,6	130,1	52,9	0,5
43	2019-04-22 11:30:25.245	43	'12°35''18.32" E'	'41°50''22.45" N'	68,9	130,1	53,2	0,515
44	2019-04-22 11:30:26.245	44	'12°35''18.80" E'	'41°50''22.11" N'	69,1	130,1	55,1	0,53
45	2019-04-22 11:30:27.245	45	'12°35''19.29" E'	'41°50''21.76" N'	69,3	130,1	55,5	0,545
46	2019-04-22 11:30:28.245	46	'12°35''19.77" E'	'41°50''21.41" N'	69,5	130,1	56,2	0,561
47	2019-04-22 11:30:29.245	47	'12°35''20.26" E'	'41°50''21.05" N'	69,8	131,1	57,1	0,577
48	2019-04-22 11:30:30.245	48	'12°35''20.73" E'	'41°50''20.68" N'	70	132,1	57	0,593
49	2019-04-22 11:30:31.245	49	'12°35''21.20" E'	'41°50''20.30" N'	70,3	134,2	56,9	0,608
50	2019-04-22 11:30:32.245	50	'12°35''21.63" E'	'41°50''19.91" N'	70,6	135,2	55,7	0,624
51	2019-04-22 11:30:33.245	51	'12°35''22.05" E'	'41°50''19.51" N'	70,9	136,2	56,9	0,64
52	2019-04-22 11:30:34.245	52	'12°35''22.47" E'	'41°50''19.09" N'	71,1	138,3	58,4	0,656
53	2019-04-22 11:30:35.245	53	'12°35''22.89" E'	'41°50''18.66" N'	71,4	140,4	58,7	0,672
54	2019-04-22 11:30:36.245	54	'12°35''23.15" E'	'41°50''18.35" N'	71,8	141,4	41,6	0,684
55	2019-04-22 11:30:37.245	55	'12°35''23.58" E'	'41°50''17.88" N'	72,4	142,4	62,2	0,701
56	2019-04-22 11:30:38.245	56	'12°35''24.06" E'	'41°50''17.31" N'	72,9	143,5	74,6	0,722
57	2019-04-22 11:30:39.245	57	'12°35''24.39" E'	'41°50''16.87" N'	73,6	144,5	56,1	0,737
58	2019-04-22 11:30:40.245	58	'12°35''24.71" E'	'41°50''16.47" N'	74,3	144,5	52,9	0,752
59	2019-04-22 11:30:41.245	59	'12°35''25.05" E'	'41°50''16.07" N'	73,4	142,4	51,8	0,766
60	2019-04-22 11:30:42.245	60	'12°35''25.36" E'	'41°50''15.67" N'	72,7	137,2	51,6	0,781
61	2019-04-22 11:30:43.245	61	'12°35''25.66" E'	'41°50''15.28" N'	72,1	126,2	50	0,795
62	2019-04-22 11:30:44.245	62	'12°35''26.06" E'	'41°50''15.04" N'	71,6	112,9	42	0,806
63	2019-04-22 11:30:45.245	63	'12°35''26.44" E'	'41°50''14.87" N'	71,2	101,7	37,3	0,817
64	2019-04-22 11:30:46.245	64	'12°35''26.94" E'	'41°50''14.81" N'	71	90,2	42	0,828
65	2019-04-22 11:30:47.245	65	'12°35''27.48" E'	'41°50''14.80" N'	70,8	78,5	44,6	0,841
66	2019-04-22 11:30:48.245	66	'12°35''28.05" E'	'41°50''14.84" N'	70,6	67,3	47,3	0,854
67	2019-04-22 11:30:49.245	67	'12°35''28.59" E'	'41°50''14.98" N'	69,6	55	47,5	0,867
68	2019-04-22 11:30:50.245	68	'12°35''28.98" E'	'41°50''15.27" N'	75,1	42,4	45,8	0,88
69	2019-04-22 11:30:51.245	69	'12°35''29.33" E'	'41°50''15.59" N'	76	30,9	45,8	0,893
70	2019-04-22 11:30:52.245	70	'12°35''29.68" E'	'41°50''15.94" N'	76,5	26,8	48,6	0,906
71	2019-04-22 11:30:53.245	71	'12°35''30.04" E'	'41°50''16.46" N'	76,8	26,8	64,8	0,924
72	2019-04-22 11:30:54.245	72	'12°35''30.23" E'	'41°50''16.78" N'	77	25,8	38,8	0,935
73	2019-04-22 11:30:55.245	73	'12°35''30.52" E'	'41°50''17.27" N'	77	26,8	59,4	0,951
74	2019-04-22 11:30:56.245	74	'12°35''30.78" E'	'41°50''17.73" N'	77	24,7	55,3	0,967
75	2019-04-22 11:30:57.245	75	'12°35''31.08" E'	'41°50''18.23" N'	76,9	23,7	61,5	0,984
76	2019-04-22 11:30:58.245	76	'12°35''31.36" E'	'41°50''18.72" N'	76,7	23,7	59,6	1
77	2019-04-22 11:30:59.245	77	'12°35''31.64" E'	'41°50''19.20" N'	76,5	24,7	58	1,016
78	2019-04-22 11:31:00.245	78	'12°35''31.91" E'	'41°50''19.66" N'	76,3	27,9	55,8	1,032
79	2019-04-22 11:31:01.245	79	'12°35''32.29" E'	'41°50''20.10" N'	76,1	36,7	58	1,048
80	2019-04-22 11:31:02.245	80	'12°35''32.71" E'	'41°50''20.50" N'	76	45,4	56,5	1,064
81	2019-04-22 11:31:03.245	81	'12°35''33.14" E'	'41°50''20.84" N'	75,9	55,6	51,7	1,078
82	2019-04-22 11:31:04.245	82	'12°35''33.69" E'	'41°50''21.13" N'	75,9	68,2	56	1,094
83	2019-04-22 11:31:05.245	83	'12°35''34.35" E'	'41°50''21.33" N'	75,9	81,2	59,2	1,11
84	2019-04-22 11:31:06.245	84	'12°35''34.92" E'	'41°50''21.40" N'	76,1	92	47,3	1,123
85	2019-04-22 11:31:07.245	85	'12°35''35.59" E'	'41°50''21.39" N'	76,4	102,2	55,5	1,139
86	2019-04-22 11:31:08.245	86	'12°35''36.25" E'	'41°50''21.28" N'	76,7	108,8	56,4	1,154
87	2019-04-22 11:31:09.245	87	'12°35''36.91" E'	'41°50''21.13" N'	77	109,8	57,1	1,17
88	2019-04-22 11:31:10.245	88	'12°35''37.55" E'	'41°50''20.94" N'	77,2	109,8	56,8	1,186
89	2019-04-22 11:31:11.245	89	'12°35''38.23" E'	'41°50''20.71" N'	77,3	110,8	62,2	1,203
90	2019-04-22 11:31:12.245	90	'12°35''38.89" E'	'41°50''20.49" N'	77,3	110,8	60	1,22
91	2019-04-22 11:31:13.245	91	'12°35''39.57" E'	'41°50''20.25" N'	77,2	111,8	62	1,237
92	2019-04-22 11:31:14.245	92	'12°35''40.32" E'	'41°50''19.98" N'	77,1	112,8	68,8	1,256
93	2019-04-22 11:31:15.245	93	'12°35''41.04" E'	'41°50''19.71" N'	76,9	112,8	67,3	1,275
94	2019-04-22 11:31:16.245	94	'12°35''41.74" E'	'41°50''19.45" N'	76,8	112,8	64,6	1,293
95	2019-04-22 11:31:17.245	95	'12°35''42.50" E'	'41°50''19.16" N'	76,9	112,8	70,7	1,312
96	2019-04-22 11:31:18.245	96	'12°35''43.27" E'	'41°50''18.92" N'	77	112,8	69,4	1,332
97	2019-04-22 11:31:19.245	97	'12°35''44.01" E'	'41°50''18.62" N'	77,2	112,8	69,7	1,351
98	2019-04-22 11:31:20.245	98	'12°35''44.79" E'	'41°50''18.32" N'	77,3	112,8	73	1,371
99	2019-04-22 11:31:21.245	99	'12°35''45.61" E'	'41°50''18.03" N'	77,5	112,8	74,5	1,392
100	2019-04-22 11:31:22.245	100	'12°35''46.50" E'	'41°50''17.69" N'	77,9	112,8	82,5	1,415
101	2019-04-22 11:31:23.245	101	'12°35''47.34" E'	'41°50''17.39" N'	78,1	112,8	77,8	1,437
102	2019-04-22 11:31:24.245	102	'12°35''48.18" E'	'41°50''17.06" N'	78,3	111,8	78,5	1,458
103	2019-04-22 11:31:25.245	103	'12°35''49.06" E'	'41°50''16.74" N'	78,4	111,8	81,1	1,481
104	2019-04-22 11:31:26.245	104	'12°35''50.03" E'	'41°50''16.42" N'	78,5	111,8	88,6	1,506
105	2019-04-22 11:31:27.245	105	'12°35''50.83" E'	'41°50''16.12" N'	78,9	111,8	73,8	1,526
106	2019-04-22 11:31:28.245	106	'12°35''51.64" E'	'41°50''15.83" N'	79,4	111,8	74,4	1,547
107	2019-04-22 11:31:29.245	107	'12°35''52.46" E'	'41°50''15.55" N'	79,8	111,8	74,2	1,567
108	2019-04-22 11:31:30.245	108	'12°35''53.27" E'	'41°50''15.26" N'	80,1	112,8	75,4	1,588
109	2019-04-22 11:31:31.245	109	'12°35''54.11" E'	'41°50''14.94" N'	80,3	112,8	77,1	1,61
110	2019-04-22 11:31:32.245	110	'12°35''54.87" E'	'41°50''14.65" N'	80,7	113,8	71,1	1,629
111	2019-04-22 11:31:33.245	111	'12°35''55.37" E'	'41°50''14.45" N'	81	114,8	46,8	1,642
112	2019-04-22 11:31:34.245	112	'12°35''56.39" E'	'41°50''14.03" N'	81,2	115,9	96,5	1,669
113	2019-04-22 11:31:35.245	113	'12°35''57.08" E'	'41°50''13.73" N'	81,3	115,9	66,3	1,688
114	2019-04-22 11:31:36.245	114	'12°35''57.63" E'	'41°50''13.50" N'	81,4	115,9	52,3	1,702
115	2019-04-22 11:31:37.245	115	'12°35''57.97" E'	'41°50''13.34" N'	81,6	115,9	33,6	1,712
116	2019-04-22 11:31:38.245	116	'12°35''58.31" E'	'41°50''13.20" N'	81,8	115,9	32,2	1,72
117	2019-04-22 11:31:39.245	117	'12°35''58.51" E'	'41°50''13.12" N'	81,9	115,9	18,8	1,726
118	2019-04-22 11:31:40.245	118	'12°35''58.60" E'	'41°50''13.08" N'	82,1	115,9	8,8	1,728
119	2019-04-22 11:31:41.245	119	'12°35''58.52" E'	'41°50''13.04" N'	82,2	115,9	8,2	1,73
120	2019-04-22 11:31:42.245	120	'12°35''58.43" E'	'41°50''13.01" N'	82,3	115,9	8,5	1,733
121	2019-04-22 11:31:43.245	121	'12°35''58.45" E'	'41°50''13.01" N'	82,3	115,9	1,7	1,733
122	2019-04-22 11:31:44.245	122	'12°35''58.36" E'	'41°50''13.01" N'	82,4	115,9	7	1,735
123	2019-04-22 11:31:45.245	123	'12°35''58.31" E'	'41°50''13.02" N'	82,4	115,9	4,8	1,737
124	2019-04-22 11:31:46.245	124	'12°35''58.32" E'	'41°50''13.01" N'	82,4	115,9	1,8	1,737
125	2019-04-22 11:31:47.245	125	'12°35''58.21" E'	'41°50''13.01" N'	82,4	115,9	9,4	1,74
126	2019-04-22 11:31:48.245	126	'12°35''58.27" E'	'41°50''13.05" N'	82,4	115,9	6,3	1,741
127	2019-04-22 11:31:49.245	127	'12°35''58.30" E'	'41°50''13.04" N'	82,4	115,9	2,8	1,742
128	2019-04-22 11:31:50.245	128	'12°35''58.31" E'	'41°50''13.01" N'	82,4	115,9	2,9	1,743
129	2019-04-22 11:31:51.245	129	'12°35''58.27" E'	'41°50''13.01" N'	82,4	115,9	3,1	1,744
130	2019-04-22 11:31:52.245	130	'12°35''58.26" E'	'41°50''13.02" N'	82,4	115,9	1,1	1,744
131	2019-04-22 11:31:53.245	131	'12°35''58.28" E'	'41°50''13.01" N'	82,4	115,9	1,7	1,745
132	2019-04-22 11:31:54.245	132	'12°35''58.28" E'	'41°50''13.02" N'	82,4	115,9	0,5	1,745
133	2019-04-22 11:31:55.245	133	'12°35''58.21" E'	'41°50''13.04" N'	82,4	115,9	6,4	1,746
134	2019-04-22 11:31:56.245	134	'12°35''58.21" E'	'41°50''13.04" N'	82,4	115,9	0	1,746
135	2019-04-22 11:31:57.245	135	'12°35''58.21" E'	'41°50''13.04" N'	82,4	115,9	0	1,746
136	2019-04-22 11:31:58.245	136	'12°35''58.21" E'	'41°50''13.04" N'	82,4	115,9	0	1,746
137	2019-04-22 11:31:59.245	137	'12°35''58.21" E'	'41°50''13.04" N'	82,4	115,9	0	1,746
138	2019-04-22 11:32:00.245	138	'12°35''58.30" E'	'41°50''13.16" N'	82,3	115,9	15	1,751
139	2019-04-22 11:32:01.245	139	'12°35''58.30" E'	'41°50''13.15" N'	82,3	115,9	1,1	1,751
140	2019-04-22 11:32:02.245	140	'12°35''58.31" E'	'41°50''13.14" N'	82,3	115,9	1,6	1,751
141	2019-04-22 11:32:03.245	141	'12°35''58.33" E'	'41°50''13.14" N'	82,3	115,9	1,8	1,752
142	2019-04-22 11:32:04.245	142	'12°35''58.43" E'	'41°50''13.10" N'	82,3	115,9	9,6	1,755
143	2019-04-22 11:32:05.245	143	'12°35''58.71" E'	'41°50''13.03" N'	82,3	115,9	24,6	1,761
144	2019-04-22 11:32:06.245	144	'12°35''59.02" E'	'41°50''12.91" N'	82,4	115,9	28,9	1,769
145	2019-04-22 11:32:07.245	145	'12°35''59.36" E'	'41°50''12.76" N'	82,4	115,9	32,8	1,779
146	2019-04-22 11:32:08.245	146	'12°35''59.75" E'	'41°50''12.60" N'	82,4	115,9	37,2	1,789
147	2019-04-22 11:32:09.245	147	'12°36''0.17" E'	'41°50''12.42" N'	82,4	115,9	40	1,8
148	2019-04-22 11:32:10.245	148	'12°36''0.69" E'	'41°50''12.20" N'	82,4	115,9	49,5	1,814
149	2019-04-22 11:32:11.245	149	'12°36''1.23" E'	'41°50''11.98" N'	82,5	115,9	50,9	1,828
150	2019-04-22 11:32:12.245	150	'12°36''1.73" E'	'41°50''11.77" N'	82,5	114,9	47,5	1,841
151	2019-04-22 11:32:13.245	151	'12°36''2.31" E'	'41°50''11.56" N'	82,5	113,9	53,7	1,856
152	2019-04-22 11:32:14.245	152	'12°36''2.88" E'	'41°50''11.35" N'	82,6	112,9	52,2	1,87
153	2019-04-22 11:32:15.245	153	'12°36''3.47" E'	'41°50''11.11" N'	82,8	112,9	55,7	1,886
154	2019-04-22 11:32:16.245	154	'12°36''4.15" E'	'41°50''10.87" N'	83	112,9	62,1	1,903
155	2019-04-22 11:32:17.245	155	'12°36''4.85" E'	'41°50''10.62" N'	83,2	112,9	64,4	1,921
156	2019-04-22 11:32:18.245	156	'12°36''5.59" E'	'41°50''10.36" N'	83,3	112,9	67,8	1,94
157	2019-04-22 11:32:19.245	157	'12°36''6.35" E'	'41°50''10.08" N'	83,3	112,9	70,6	1,96
158	2019-04-22 11:32:20.245	158	'12°36''7.07" E'	'41°50''9.82" N'	83,5	112,9	66,6	1,978
159	2019-04-22 11:32:21.245	159	'12°36''7.84" E'	'41°50''9.52" N'	83,7	111,8	71,5	1,998
160	2019-04-22 11:32:22.245	160	'12°36''8.60" E'	'41°50''9.23" N'	83,8	111,8	71	2,018
161	2019-04-22 11:32:23.245	161	'12°36''9.41" E'	'41°50''8.98" N'	83,8	111,8	72	2,038
162	2019-04-22 11:32:24.245	162	'12°36''10.25" E'	'41°50''8.72" N'	83,8	112,9	75,9	2,059
163	2019-04-22 11:32:25.245	163	'12°36''11.02" E'	'41°50''8.47" N'	83,9	112,9	69,4	2,078
164	2019-04-22 11:32:26.245	164	'12°36''11.79" E'	'41°50''8.21" N'	83,9	112,9	69,8	2,097
165	2019-04-22 11:32:27.245	165	'12°36''12.58" E'	'41°50''7.93" N'	83,9	112,9	72,9	2,118
166	2019-04-22 11:32:28.245	166	'12°36''13.39" E'	'41°50''7.63" N'	84	111,8	74,9	2,138
167	2019-04-22 11:32:29.245	167	'12°36''14.20" E'	'41°50''7.36" N'	84,1	111,8	73,4	2,159
168	2019-04-22 11:32:30.245	168	'12°36''15.08" E'	'41°50''7.19" N'	84,5	111,8	75,6	2,18
169	2019-04-22 11:32:31.245	169	'12°36''15.90" E'	'41°50''6.84" N'	85	111,8	77,4	2,201
170	2019-04-22 11:32:32.245	170	'12°36''16.68" E'	'41°50''6.51" N'	85,4	112,9	75,1	2,222
171	2019-04-22 11:32:33.245	171	'12°36''17.45" E'	'41°50''6.20" N'	85,7	112,9	72	2,242
172	2019-04-22 11:32:34.245	172	'12°36''18.14" E'	'41°50''5.89" N'	85,9	112,9	67,3	2,261
173	2019-04-22 11:32:35.245	173	'12°36''18.84" E'	'41°50''5.67" N'	86	112,9	62,5	2,278
174	2019-04-22 11:32:36.245	174	'12°36''19.50" E'	'41°50''5.48" N'	86	112,9	59	2,295
175	2019-04-22 11:32:37.245	175	'12°36''20.07" E'	'41°50''5.24" N'	86,1	112,9	54,1	2,31
176	2019-04-22 11:32:38.245	176	'12°36''20.58" E'	'41°50''5.02" N'	86,1	113,9	48,9	2,323
177	2019-04-22 11:32:39.245	177	'12°36''21.00" E'	'41°50''4.82" N'	86,1	113,9	41	2,335
178	2019-04-22 11:32:40.245	178	'12°36''21.34" E'	'41°50''4.64" N'	86,1	114,9	34,4	2,344
179	2019-04-22 11:32:41.245	179	'12°36''21.64" E'	'41°50''4.50" N'	86,2	114,9	29,2	2,352
180	2019-04-22 11:32:42.245	180	'12°36''21.78" E'	'41°50''4.38" N'	86,2	114,9	18,3	2,357
181	2019-04-22 11:32:43.245	181	'12°36''21.88" E'	'41°50''4.32" N'	86,2	114,9	10,8	2,36
182	2019-04-22 11:32:44.245	182	'12°36''21.95" E'	'41°50''4.32" N'	86,2	114,9	6	2,362
183	2019-04-22 11:32:45.245	183	'12°36''22.01" E'	'41°50''4.33" N'	86,2	114,9	4,7	2,363
184	2019-04-22 11:32:46.245	184	'12°36''22.04" E'	'41°50''4.37" N'	86,2	114,9	5,8	2,365
185	2019-04-22 11:32:47.245	185	'12°36''22.03" E'	'41°50''4.37" N'	86,2	114,9	1,2	2,365
186	2019-04-22 11:32:48.245	186	'12°36''22.06" E'	'41°50''4.39" N'	86,2	114,9	3	2,366
187	2019-04-22 11:32:49.245	187	'12°36''22.12" E'	'41°50''4.38" N'	86,2	114,9	5	2,368
188	2019-04-22 11:32:50.245	188	'12°36''22.10" E'	'41°50''4.38" N'	86,3	114,9	1,4	2,368
189	2019-04-22 11:32:51.245	189	'12°36''22.08" E'	'41°50''4.37" N'	86,3	114,9	2,4	2,369
190	2019-04-22 11:32:52.245	190	'12°36''22.12" E'	'41°50''4.43" N'	86,3	114,9	7,8	2,371
191	2019-04-22 11:32:53.245	191	'12°36''22.11" E'	'41°50''4.39" N'	86,3	114,9	4,5	2,372
192	2019-04-22 11:32:54.245	192	'12°36''22.13" E'	'41°50''4.37" N'	86,3	114,9	3,4	2,373
193	2019-04-22 11:32:55.245	193	'12°36''22.08" E'	'41°50''4.31" N'	86,3	114,9	7,8	2,375
194	2019-04-22 11:32:56.245	194	'12°36''22.03" E'	'41°50''4.32" N'	86,3	114,9	4,2	2,376
195	2019-04-22 11:32:57.245	195	'12°36''22.05" E'	'41°50''4.36" N'	86,3	114,9	4,7	2,378
196	2019-04-22 11:32:58.245	196	'12°36''22.01" E'	'41°50''4.36" N'	86,3	114,9	3,3	2,379
197	2019-04-22 11:32:59.245	197	'12°36''22.01" E'	'41°50''4.36" N'	86,3	114,9	0,3	2,379
198	2019-04-22 11:33:00.245	198	'12°36''22.01" E'	'41°50''4.36" N'	86,3	114,9	0,3	2,379
199	2019-04-22 11:33:01.245	199	'12°36''22.01" E'	'41°50''4.36" N'	86,3	114,9	0,3	2,379
200	2019-04-22 11:33:02.245	200	'12°36''21.99" E'	'41°50''4.36" N'	86,2	114,9	1,4	2,379
201	2019-04-22 11:33:03.245	201	'12°36''22.06" E'	'41°50''4.40" N'	86,2	114,9	6,9	2,381
202	2019-04-22 11:33:04.245	202	'12°36''22.15" E'	'41°50''4.37" N'	86,2	115,9	8,1	2,383
203	2019-04-22 11:33:05.245	203	'12°36''22.28" E'	'41°50''4.24" N'	86,3	117	18,4	2,388
204	2019-04-22 11:33:06.245	204	'12°36''22.42" E'	'41°50''4.16" N'	86,4	117	15	2,393
205	2019-04-22 11:33:07.245	205	'12°36''22.68" E'	'41°50''4.07" N'	86,6	117	23,4	2,399
206	2019-04-22 11:33:08.245	206	'12°36''22.98" E'	'41°50''3.93" N'	86,9	117	29	2,407
207	2019-04-22 11:33:09.245	207	'12°36''23.27" E'	'41°50''3.82" N'	87,4	117	27,2	2,415
208	2019-04-22 11:33:10.245	208	'12°36''23.65" E'	'41°50''3.68" N'	87,6	115,9	35,3	2,425
209	2019-04-22 11:33:11.245	209	'12°36''24.04" E'	'41°50''3.54" N'	87,5	115,9	36	2,435
210	2019-04-22 11:33:12.245	210	'12°36''24.47" E'	'41°50''3.35" N'	87,4	115,9	41,2	2,446
211	2019-04-22 11:33:13.245	211	'12°36''24.93" E'	'41°50''3.16" N'	87,6	115,9	43,8	2,458
212	2019-04-22 11:33:14.245	212	'12°36''25.40" E'	'41°50''2.96" N'	87,8	115,9	44,5	2,471
213	2019-04-22 11:33:15.245	213	'12°36''25.91" E'	'41°50''2.74" N'	87,7	115,9	48,8	2,484
214	2019-04-22 11:33:16.245	214	'12°36''26.45" E'	'41°50''2.52" N'	87,4	115,9	50,9	2,498
215	2019-04-22 11:33:17.245	215	'12°36''27.03" E'	'41°50''2.25" N'	87,3	115,9	56,6	2,514
216	2019-04-22 11:33:18.245	216	'12°36''27.69" E'	'41°50''2.02" N'	87,1	115,9	60,6	2,531
217	2019-04-22 11:33:19.245	217	'12°36''28.39" E'	'41°50''1.73" N'	86,8	114,9	66,5	2,549
218	2019-04-22 11:33:20.245	218	'12°36''29.10" E'	'41°50''1.46" N'	87	113,9	65,9	2,568
219	2019-04-22 11:33:21.245	219	'12°36''29.81" E'	'41°50''1.20" N'	87,4	112,9	65,3	2,586
220	2019-04-22 11:33:22.245	220	'12°36''30.57" E'	'41°50''0.92" N'	87,8	111,8	70,5	2,605
221	2019-04-22 11:33:23.245	221	'12°36''31.37" E'	'41°50''0.68" N'	88	109,7	71,6	2,625
222	2019-04-22 11:33:24.245	222	'12°36''32.16" E'	'41°50''0.49" N'	88,2	108,7	68,8	2,644
223	2019-04-22 11:33:25.245	223	'12°36''32.95" E'	'41°50''0.30" N'	88,6	107,7	68,5	2,663
224	2019-04-22 11:33:26.245	224	'12°36''33.75" E'	'41°50''0.08" N'	89	106,7	71	2,683
225	2019-04-22 11:33:27.245	225	'12°36''34.69" E'	'41°49''59.84" N'	89,5	105,6	81,7	2,706
226	2019-04-22 11:33:28.245	226	'12°36''35.68" E'	'41°49''59.63" N'	89,9	104,6	85,4	2,729
227	2019-04-22 11:33:29.245	227	'12°36''36.66" E'	'41°49''59.43" N'	90,1	103,6	84,3	2,753
228	2019-04-22 11:33:30.245	228	'12°36''37.65" E'	'41°49''59.25" N'	90,2	102,5	84,2	2,776
229	2019-04-22 11:33:31.245	229	'12°36''38.71" E'	'41°49''59.05" N'	90,2	101,5	90,6	2,801
230	2019-04-22 11:33:32.245	230	'12°36''39.71" E'	'41°49''58.87" N'	90,3	101,5	85,4	2,825
231	2019-04-22 11:33:33.245	231	'12°36''40.88" E'	'41°49''58.65" N'	90,3	101,5	99,7	2,853
232	2019-04-22 11:33:34.245	232	'12°36''41.97" E'	'41°49''58.46" N'	90,3	101,5	93	2,879
233	2019-04-22 11:33:35.245	233	'12°36''43.00" E'	'41°49''58.27" N'	90,4	100,5	87,8	2,903
234	2019-04-22 11:33:36.245	234	'12°36''44.09" E'	'41°49''58.07" N'	90,4	100,5	93,2	2,929
235	2019-04-22 11:33:37.245	235	'12°36''45.09" E'	'41°49''57.89" N'	90,4	100,5	85,3	2,953
236	2019-04-22 11:33:38.245	236	'12°36''46.14" E'	'41°49''57.70" N'	90,4	100,5	89,5	2,978
237	2019-04-22 11:33:39.245	237	'12°36''47.15" E'	'41°49''57.51" N'	90,5	100,5	86,3	3,001
238	2019-04-22 11:33:40.245	238	'12°36''48.21" E'	'41°49''57.30" N'	90,5	100,5	91,1	3,027
